Headline,Body ID,Stance,Agree,Disagree,Discuss,Unrelated
"""star wars: rogue one"" was re-shot to add an anti-trump scene.",6172,unrelated,0.11318779,0.006688578000000001,0.4018470505,0.478276532301
"""star wars: rogue one"" was re-shot to add an anti-trump scene.",6173,agree,0.39586059,0.3648115485,0.19412407850000002,0.045203813
"donald trump will be a ""part-time president"" and keep his job on ""celebrity apprentice."" see example( s )",6174,disagree,0.123938053,0.523380805,0.35112862590000005,0.0015525411650000002
"donald trump will be a ""part-time president"" and keep his job on ""celebrity apprentice."" see example( s )",6175,disagree,0.3723147935,0.504371282,0.11619287915,0.007121069665
"in 2016, speaker paul ryan said free lunches gave children a ""full stomach"" but left them with an ""empty soul."" see example( s )",6176,unrelated,0.0052747553850000005,0.016740495725000002,0.0011963393500000002,0.97678845
"in 2016, speaker paul ryan said free lunches gave children a ""full stomach"" but left them with an ""empty soul."" see example( s )",6177,discuss,0.1309606515,0.24392272,0.3777701238,0.247346505983
"secretary of state john kerry ""funneled"" taxpayer money into his daughter's global charity.",6178,unrelated,0.33675896,0.0383742368,0.18533902,0.43952773
"secretary of state john kerry ""funneled"" taxpayer money into his daughter's global charity.",6179,unrelated,0.19344402,0.278863091,0.15218370000000003,0.37550921
"secretary of state john kerry ""funneled"" taxpayer money into his daughter's global charity.",6180,unrelated,0.108926159255,0.07255220164699999,0.04319370125,0.7753279500000001
"secretary of state john kerry ""funneled"" taxpayer money into his daughter's global charity.",6181,discuss,0.24783647200000006,0.06568868885000001,0.533258225,0.1532166506
"secretary of state john kerry ""funneled"" taxpayer money into his daughter's global charity.",6182,unrelated,0.07125571761499999,0.279487934835,0.0703389874,0.5789174
"secretary of state john kerry ""funneled"" taxpayer money into his daughter's global charity.",6183,unrelated,0.2677463425,0.0301541517,0.083432895,0.61866657
"secretary of state john kerry ""funneled"" taxpayer money into his daughter's global charity.",6184,unrelated,0.09291606150000001,0.0355174615,0.4213328575,0.4502336757000001
"secretary of state john kerry ""funneled"" taxpayer money into his daughter's global charity.",6185,unrelated,0.131001758175,0.07093141720150001,0.06804547114,0.7300213200000001
"secretary of state john kerry ""funneled"" taxpayer money into his daughter's global charity.",6186,unrelated,0.21458147465,0.0399410317,0.06643163499999999,0.679045855
"secretary of state john kerry ""funneled"" taxpayer money into his daughter's global charity.",6187,unrelated,0.06873582317650001,0.19044549020691,0.0550223142165,0.68579635
"secretary of state john kerry ""funneled"" taxpayer money into his daughter's global charity.",6188,unrelated,0.17695772543,0.052204264951,0.0419313636,0.72890665
"nordstrom sells a rock in a leather pouch for $85, and a smaller version for $65. see example( s )",6189,unrelated,0.08479619875,0.2693885249315,0.062268064000000005,0.58354722
"a portion of route 66 in new mexico plays ""america the beautiful"" when you drive over it.",6190,agree,0.60826065,0.254398882,0.026596612000000002,0.110743879943
"citizens can prompt an investigation into donald trump's leasing of washington, d.c. structure used as a hotel by e-mailing the general services administration (gsa), which is tallying messages. see example( s )",6191,disagree,0.13627503,0.4365874125,0.400749991,0.026387569467
a photograph shows two boston bruins fan holding a sign stating that they performed a sex act with player tyler seguin.,6192,unrelated,0.0041939707500000005,0.0026643376,0.006289369602500001,0.98685225
a photograph shows two boston bruins fan holding a sign stating that they performed a sex act with player tyler seguin.,6193,unrelated,0.14926444835,0.020555471999999998,0.334662441985,0.49551771935
the national park service specifically blocked the million women march as well as all other demonstrations through march 2017.,6194,agree,0.39700234,0.236398965,0.213479163,0.1531195138035
the national park service specifically blocked the million women march as well as all other demonstrations through march 2017.,6195,unrelated,0.10104246,0.0107847356,0.01339656875,0.8747762000000001
the national park service specifically blocked the million women march as well as all other demonstrations through march 2017.,6196,agree,0.6776107849999999,0.204320158,0.057671911,0.060397160155
the national park service specifically blocked the million women march as well as all other demonstrations through march 2017.,6197,discuss,0.324882625,0.213036327,0.403971508,0.0581095217685
macy's pulled funding from planned parenthood in december 2016 under pressure from anti-abortion groups. see example( s ),6198,agree,0.6351924,0.150151055,0.12038204,0.09427450585
macy's pulled funding from planned parenthood in december 2016 under pressure from anti-abortion groups. see example( s ),6199,agree,0.452757805,0.0381007865,0.39531038,0.1138310075
a landline disengaged from its cradle will eventually self-dial 911. see example( s ),6200,agree,0.38508114,0.0320939725,0.2413334675,0.341491425
a landline disengaged from its cradle will eventually self-dial 911. see example( s ),6201,agree,0.56197279,0.035539090499999995,0.3663276,0.036160453349999996
a landline disengaged from its cradle will eventually self-dial 911. see example( s ),6202,unrelated,0.260807098,0.082593223,0.2088657685,0.4477339475
a landline disengaged from its cradle will eventually self-dial 911. see example( s ),6203,unrelated,0.09202980426000001,0.07320651889999999,0.03998600775,0.79477765
a landline disengaged from its cradle will eventually self-dial 911. see example( s ),6204,agree,0.40181068,0.09359721,0.23906376,0.26552831
a landline disengaged from its cradle will eventually self-dial 911. see example( s ),6205,unrelated,0.011314156730000002,0.021196444480000003,0.016553852925,0.9509356
a landline disengaged from its cradle will eventually self-dial 911. see example( s ),6206,unrelated,0.08495772,0.20935879699999999,0.14576044800000001,0.55992302
"the city of chicago sent out ""ammunition-removal vehicles"" to clear a foot and a half of bullet casings from the streets. see example( s )",6207,discuss,0.30724444,0.026304405999999995,0.47753453700000004,0.188916639955
"a video shows an alien that was caught in southern india, near the shared border of kerala and karnataka states.",6208,unrelated,0.07346310732149999,0.04237845178275,0.010406311243,0.873752145
"a video shows an alien that was caught in southern india, near the shared border of kerala and karnataka states.",6209,unrelated,0.0052438455509999995,0.0007365626668500001,0.000379850245,0.99363973
"a video shows an alien that was caught in southern india, near the shared border of kerala and karnataka states.",6210,unrelated,0.17929071352,0.024881001486,0.018098438999999997,0.777729825
"a video shows an alien that was caught in southern india, near the shared border of kerala and karnataka states.",6211,unrelated,0.177518046965,0.02958103226025,0.062420001685,0.73048091
president-elect donald trump has said he plans to cut social security benefits. see example( s ),6212,discuss,0.369166105,0.0741546055,0.3693588175,0.18732050500000005
president-elect donald trump has said he plans to cut social security benefits. see example( s ),6213,unrelated,0.214091655,0.04703652415,0.046524158,0.692347705
president-elect donald trump has said he plans to cut social security benefits. see example( s ),6214,agree,0.57949631,0.10530307715,0.182830325,0.13237030716100004
president-elect donald trump has said he plans to cut social security benefits. see example( s ),6215,discuss,0.30532996500000004,0.058965935,0.47259724,0.163106805458
"new york times columnist hailed the election of donald trump as a ""complete repudiation of barack obama.""",6216,agree,0.5268922300000001,0.0417547495,0.184974182,0.24637882452
"new york times columnist hailed the election of donald trump as a ""complete repudiation of barack obama.""",6217,agree,0.40462245,0.04990459665,0.24850549375,0.29696745191
"diets tailored to one’s specific blood type are capable of reducing myriad ailments, improving digestion, enabling weight loss, and providing increased energy.",6218,agree,0.39882036,0.2136282225,0.24006001,0.1474914196
"diets tailored to one’s specific blood type are capable of reducing myriad ailments, improving digestion, enabling weight loss, and providing increased energy.",6219,discuss,0.30251526,0.2664819475,0.3805205,0.050482294299999994
"diets tailored to one’s specific blood type are capable of reducing myriad ailments, improving digestion, enabling weight loss, and providing increased energy.",6220,agree,0.589992505,0.1846578375,0.125427865,0.09992183006085001
"diets tailored to one’s specific blood type are capable of reducing myriad ailments, improving digestion, enabling weight loss, and providing increased energy.",6221,discuss,0.26879784500000004,0.14852676380000002,0.37623893,0.2064364484
"diets tailored to one’s specific blood type are capable of reducing myriad ailments, improving digestion, enabling weight loss, and providing increased energy.",6222,discuss,0.31899520000000003,0.055069325,0.46295731,0.1629781505
